Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4
39407023-1722-40aa-8432-e34596bcdc7f,"My culture is collectivist in nature. AI will lead to a more individualistic world, which might take out the essence of what it means to be human and reduce us.",Neutral,Cultural Identity and Belonging,Interconnectedness and Collective Responsibility,,
5dbf9dec-9396-4365-8543-5ad9f08f7c29,My culture takes all world together and keep everyone as oneness.,Neutral,Unity in Diversity,,,
ecb56cd9-a3b8-4a19-8ad6-381eea5fd3fe,My culture's food ,Neutral,Food Culture,,,
bdb29548-0a33-4d81-8a20-850933019b28,"The ""Pura Vida""",Neutral,Cultural Identity and Belonging,,,
3c862771-c11b-4dc2-b311-9f074a547b44,"The cooking of traditional foods, the intiation tradition for boys turning to men.The tradition of introducing your spouse to your grandparents and aunties and feasting traditional foods.",Neutral,Cultural Heritage and Traditions,Food Culture,,
c4e1a2f4-0819-4291-8ce3-675972545fa7,The culture that I want to preserve is the dance moves and food ,Neutral,Cultural Heritage and Traditions,Food Culture,,
eafa0174-0c54-4715-901f-e2e93bb0da1c,The politeness and morals ,Positive,Respect for Elders,,,
baba5902-4611-43d3-bbb4-593a2436717a,"When we talk to each other we go for the hart of the topic without cushioning the topic. In our conversations we are straight forward, blunt in our honesty, some think we are rude in the way we speak, we are not, we just value being clear in our statements above almost anything else.",Neutral,Cultural Identity and Belonging,,,
0c6b6d11-f737-4587-b13a-e9464185f886,"being open with others

",Neutral,Other,,,
c7d6fcb4-9662-4581-8ec7-3be87f92e5a4,our food and dressing style.,Neutral,Food Culture,,,
5c71acd2-08e9-486c-b054-558d641b68e2,stop caring and instead focus on yourself,Negative,Other,,,
6382ef04-d3c9-46c1-b8d0-773af2e7f40f,the arts,Neutral,Art and Creativity,,,
9e8b1803-e8a7-4128-9f6c-bc4047812940,"the various dress code, language and social interactions",Neutral,Language Preservation,Other,,
3a42a37a-2bce-4497-970c-7be15f4a21ea,"Being kind to animals and plants

",Neutral,Environmental Respect and Sustainability,Hospitality and Kindness,,
3276dc96-1f63-45ed-8241-ddcecb4bbcdc,Celebrations with Family and friends,Neutral,Celebrations and Festivals,Community and Family Bonds,,
5b0d9335-7284-4367-b0c6-b1c59388b12b,Definitely the rich food culture! Different ways of cooking the same ingredients creating rich variety of food from different parts of the country.,Positive,Food Culture,,,
4f40b47c-88b9-4580-bded-3560c19cff81,"Growth is development, primarily intellectual, I would like culture to develop, but values not to change",Neutral,Cultural Evolution and Adaptation,,,
3ae40fe5-05f8-40d8-a33d-c292864e0487,Its view when it comes to organic farming. I would want my culture to preserve its traditional foods and staple food,Neutral,Environmental Respect and Sustainability,Food Culture,,
d1f8c9ea-62ae-4371-8ed7-010117a8e039,Names used in our culture ,Neutral,Other,,,
8de3b097-f870-4b2a-a024-1e5ea2a53af1,One unique perspective is the tone used in my language. ,Neutral,Language Preservation,,,
058ef555-ab09-4a37-a1ac-875af52ac66f,One unique perspective my culture brings that I want to preserve into the future is praying 5 times a day. ,Positive,Spirituality and Religion,,,
4b3a2725-6c67-4c1f-92fe-bf7840dbc243,Rich cultural and scientific heritage,Positive,Cultural Heritage and Traditions,Resilience and Adaptability,,
b130fdb3-12c3-4397-b4e9-f769ca049d97,Soul Food,Neutral,Food Culture,,,
9ebe4dac-c4c3-4cc4-8775-12bc545b13cf,The Universe of Humanity and Nature,Neutral,Other,,,
f37c41ce-9a4c-4454-85e3-e6470e538f6c,The rule of not hurting others is what i want to preserve in my culture.,Neutral,Respect for Elders,,,
837b7061-fb1c-4a6f-8ce8-f72bf9a09d87,"The writing, language and good customs of Cantonese culture should be well preserved and protected.",Neutral,Cultural Heritage and Traditions,Language Preservation,,
14099cbf-e673-4e9c-b5b6-159b2ef73e66,"What defines my culture is the fact that I share it with a group of people, we grew up in it and see it almost as absolute, but the perspective of my culture that is important is precisely the respect for other cultures and the interest we have in them.",Neutral,Cultural Diversity,Inclusivity and Acceptance,,
53a3c306-16f0-47f9-b6a7-fbe6d4a51845,"different culture and languages, i want to preserve them and not let technologies to homologate",Neutral,Cultural Diversity,Language Preservation,,
2e972944-b2c1-4e74-80f0-7876986eb7f8,food culture because a mom cook is different to a restaurant.,Neutral,Food Culture,,,
9f0d5a6e-9448-45e1-82b6-14e0703c5d9e,love,Positive,Emotional Connections and Relationships,,,
69eb870f-f7f7-4cd0-8ccd-75ab1dd55da4,love,Positive,Empathy and Compassion,,,
cd87b930-79f6-4b26-bc83-810e293dde5f,the cultural practices such as marriage,Neutral,Cultural Heritage and Traditions,Cultural Practices and Rituals,,
4eb0498c-4b03-4818-a582-9e27124a8f89,the preparation of food and keeping those traditional values,Positive,Cultural Heritage and Traditions,Food Culture,,
69bd3530-180e-4345-a08f-1c87a6ecedc2,unity,Neutral,Cultural Identity and Belonging,,,
815728ad-a4dc-4520-b8b3-5c67eda25d76,unity ,Neutral,Unity in Diversity,,,
4206bca9-7626-4afe-a799-f35a5f5f7149,yes it helps a lot,Positive,Uninformative answer,,,
922bee8b-335c-4e64-bd9e-3097420fe1ea,Equality of women,Neutral,Cultural Identity and Belonging,,,
3b033ae8-f1fa-4aeb-80bc-75d3a4cd769f,Food. We use any and every kind of ingredients for our dishes.,Neutral,Food Culture,,,
08edbe37-7a3f-4fab-a0cc-aa8bb1b416a3,I want to preserve our local dialect/patois.,Neutral,Language Preservation,,,
a10c43ae-beef-41b6-936d-2f57acdd7415,"I would like to keep traditional foods going forever. Sure, fusion foods are tasty, but authentic Indian cuisine is what I would preserve.",Positive,Food Culture,,,
c1041f8e-b39f-417c-a09f-c832ca035d1c,"I would like to preserve the Italian language, its dialects, its art, its history and the idea of ​​beauty that exists in this country",Neutral,Art and Creativity,Cultural Heritage and Traditions,Language Preservation,
27f07200-22bc-4816-ba76-1c35589582e9,In my culture there is a saying that The World Is Our Family,Neutral,Cultural Identity and Belonging,,,
b5ec7f08-a4b0-471b-8310-acf9033ecf5e,"Language and local dialect is important. By the way, it is ridiculous to ask us to agree or disagree with another's culture.",Neutral,Cultural Heritage and Traditions,Language Preservation,,
c5303e22-d9d7-43d1-8d66-520557285df1,Language.assimilation if differe cultures is rendering  my language  extint,Neutral,Language Preservation,,,
809a9d15-68a5-4da9-b809-e70dda5ae6f9,My culture brings humble.,Positive,Humility and Modesty,,,
a95401de-1bd6-40e6-b4c5-290fca18b2d3,Purity of thoughts,Neutral,Cultural Identity and Belonging,,,
62993aed-ea6d-436b-837c-25c5861e4eab,"Text, language, concrete parts such as cultural relics, abstract parts such as history",Neutral,Cultural Heritage and Traditions,Language Preservation,,
520f7084-7b8a-465f-8f0a-5d7f36d8abd3,"The environment, animal life and plants life",Neutral,Respect for Nature,,,
bc8f8d95-7a33-4819-b8a6-5ee0be40cd94,The freedom,Neutral,Freedom of Expression,,,
1904d983-c957-48f6-8dda-477fb4686eac,"The language, being Chilean I feel that we have a very varied and unique slang at a global level.",Positive,Language Preservation,,,
a44bc6fc-7a87-471a-9c3e-138cd604aa37,"The prospect that we in Denmark are not above anyone else. While there is nuances to this, i like that we somewhat have the same baseline of humility",Neutral,Cultural Identity and Belonging,Humility and Modesty,,
6d1ba170-a27d-4192-9ae4-c117375432bc,"The traditions of the natives of my country (Aztecs, Mayans, etc...)

Respect our gastronomy and language, our festivities",Neutral,Cultural Heritage and Traditions,Cultural Identity and Belonging,,
8f7d5aba-7457-42b0-af04-eb2b8547077b,The unique perspective that my culture brings that I want to preserve in the future it is the coming of age when a girl is a virgin and they do a ceremony to congratulate on the individual's self respect. ,Positive,Cultural Heritage and Traditions,Cultural Practices and Rituals,,
7ecd9a3b-99c3-4e9e-9009-e4c58e019602,lifestyle,Neutral,Other,,,
91666811-bceb-420e-8c8a-b8b126e2f71a,"Africanism, I believe organic foods and a natural way of life would save the world many diseases and catastrophies.",Neutral,Environmental Respect and Sustainability,,,
bdad60cd-cb4d-45d4-acb8-c80b8ca5890e,"Business-mindedness. I'm Asian and our forefathers have shown much of this tenacity, contributing to the building of our region.",Neutral,Cultural Identity and Belonging,Resilience and Adaptability,,
4951fb5d-9c82-4d57-ac94-4b92793fdd59,"Cultural ceremonies, they promote unity in the society ",Neutral,Celebrations and Festivals,Mutual Support and Cooperation,,
ba9772e2-2feb-4777-be87-17f4bbd26492,Faith in God.,Neutral,Spirituality and Religion,,,
e93d6ab3-cbda-4fde-913e-d68472daa461,Fathers heading the family,Neutral,Community and Family Bonds,,,
0ddf542c-2bb8-43ea-81a3-4eab1d3b50c6,"I hope to preserve China's traditional festivals, such as the Spring Festival and the Mid-Autumn Festival. These festivals not only embody strong family values, but also reflect the spirit of reunion, gratitude and celebration in Chinese culture. They promote cultural heritage and community cohesion.",Neutral,Celebrations and Festivals,Cultural Heritage and Traditions,,
5921759b-6d93-4d2b-8712-b3c559d5263e,Indonesia is very rich in culture. Every region has its own culture which is different to each other. Our motto is unity in diversity.,Neutral,Cultural Diversity,Unity in Diversity,,
bdbd0d8f-fd0e-492c-b413-8895591e8899,"Judaism is a religion of justice and life. All life is equal, you are not more or less important than others, and therefore we do not glorify martyrdom or death! We believe that your soul is given to you for safekeeping and you are responsible for it. When everyone tries to sacrifice themselves, no one is left. You should never harm yourself or others, and you should enjoy life, company, sex, food. Life is the most sacred thing. ",Neutral,Spirituality and Religion,,,
ab7d1c2a-ebaf-40d2-b431-a58458d306c0,"Language and care for the country/tradition. By ""tradition,"" excluding the age old sexism and whatnot. Only the good things.",Neutral,Cultural Heritage and Traditions,Language Preservation,,
a81318ca-0f7d-4efe-8434-81a78c4ae606,"Longevity of the nation. Japanese people can identify themselves with the oldest form of the nation. We have bunch of tradition that we inherit for longer than a thousand years, and I think that is one of the things that should be preserved.",Neutral,Cultural Heritage and Traditions,Cultural Identity and Belonging,,
657cc0fc-89f7-46a8-a673-1022b3f0f0c3,My culture respect every culture and don't force others,Neutral,Inclusivity and Acceptance,,,
2933a80e-d2b5-4d7e-8724-b4522b085d2c,My traditional culture want to preserve into the future ,Neutral,Other,,,
82758e2c-a5aa-457e-8dd5-e61f3cd5fad0,Peace,Positive,Resilience and Adaptability,,,
04cf467f-aae8-410d-8fa4-580daa61f149,The fact that here in Brazil everyone mixes together and lives in harmony,Positive,Cultural Identity and Belonging,,,
fa5b87e2-76f8-4182-9abb-9c9752e193f4,The institution of Family and God as the Creator,Positive,Community and Family Bonds,Spirituality and Religion,,
24a9d1a9-868b-4200-a4bc-499566790281,The language. As time passes more children are not able to speak my mother toungue. I prefer they would ,Neutral,Language Preservation,,,
fa7dbe8d-8900-4e64-a870-f7eed02c7493,The need to always have tea. ,Neutral,Food Culture,,,
f4727de1-4b3e-414b-bb61-422a25e684f9,The perspective of an emerging economic power from the third-world that always try to manouver its political and economic aim opposed to the traditional superpower like EU and US,Neutral,Other,,,
69926edb-fa59-49f3-a952-92fcff0a75ac,The treatment between people that my culture presents seems quite unique to me and for foreigners it can be a little annoying because of the closeness it generates.,Neutral,Community and Family Bonds,Emotional Connections and Relationships,,
80a436ad-33f7-4472-ac39-36691e02068f,"Traditional craftsmanship, historical accumulation, perseverance, humility and courtesy",Positive,Cultural Heritage and Traditions,Humility and Modesty,,
1b8c5eba-2960-4d9e-a0ef-c418048e7655,Unity,Neutral,Unity in Diversity,,,
86f3029b-59fb-45e2-bf27-83bf7c11b36f,Unity,Neutral,Cultural Heritage and Traditions,,,
5878c986-2f10-48ef-a47c-4993c76791aa,Unity,Neutral,Unity in Diversity,,,
f6c08563-2c23-4f4a-9af9-fb0c2aa11186,cultural arts that contain spiritual elements of the eastern world.,Neutral,Art and Creativity,Spirituality and Religion,,
05c70182-2498-4368-a8d1-d7592e49cdcb,our food,Neutral,Food Culture,,,
4eba123b-f74e-40bf-be62-4fee61d39c18,"tools, often created by a small group of people, could influence millions worldwide.",Neutral,Other,,,
250ed0f2-25de-4027-abf9-470de7eaf00d,"All the languages that are being lost, I would like them to be archived at least so that they are not completely lost.",Neutral,Language Preservation,,,
6f709662-bad1-44a1-a8dc-eb8ade313c50,Being proud of being black from Africa is one of my culture. The rich and diverse history ,Positive,Cultural Diversity,Cultural Identity and Belonging,,
