Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8
564979e5-c5de-47b3-b779-51dbf7568ec1,You should give proper respect to elders. And you should be polite to younger people. ,Negative,"Polite language and expressions (please, thank you, excuse me)",Respect for elders and authority,,,,,,
0eb4888f-5520-4aae-b6e4-30ed04931540,"addressing people appropriately , the tone and manner in which you speak with",Positive,Other,Respectful tone and calm voice,,,,,,
fbddf9ec-7d8f-484f-955f-beedaf4286a6,"as long as everything is said with respect i have no problem

",Neutral,Uninformative answer,,,,,,,
92b4cbba-fb4b-488d-92d6-35c7b794caa6,both people listen to one another and are considerate ,Positive,Active listening and not interrupting,,,,,,,
9c45aaeb-35a4-4500-8595-bcdf18420580,"direct answers, polite wording, not derailing the conversation. ",Neutral,Clear and concise communication,"Polite language and expressions (please, thank you, excuse me)",,,,,,
b64fe4be-5142-4146-8307-cb0ea5f6342c,"everything is based on the language of expression, polite phrases",Positive,"Polite language and expressions (please, thank you, excuse me)",,,,,,,
1fe60dc2-3bd3-4a96-8501-171aff2f0ede,"greeting, being kind and including in the conversation",Positive,Greeting and farewells,,,,,,,
b7327212-cade-4cc0-905e-163b94cbda67,kindness,Positive,Other,,,,,,,
013dca90-d76c-46d1-9035-3ab04bbe10a4,"my tone should be polite.

",Neutral,"Polite language and expressions (please, thank you, excuse me)",Respectful tone and calm voice,,,,,,
6802188c-a28c-4cb0-8756-566a00bd007c,polite and humble conversations,Positive,Humility and modesty,"Polite language and expressions (please, thank you, excuse me)",,,,,,
ec41813d-33ef-41b3-9e7b-388e28dd80b1,"reciprocation, kindness, collaboration",Positive,Acknowledging and respecting different viewpoints,Empathy and understanding,,,,,,
c655b455-c9bc-40b2-ba61-69ec9430b4f0,speak respectful in addressing user. polite response and friendly ,Neutral,"Polite language and expressions (please, thank you, excuse me)",Respectful tone and calm voice,,,,,,
45cf1082-2cc4-46bd-aa9b-400ed2e7a2cf,A friendly nonjudgemental greeting is helpful.  Using manners like please and thank you.,Neutral,Greeting and farewells,"Polite language and expressions (please, thank you, excuse me)",,,,,,
a5777841-2ba4-4814-9d64-74554ac9c456,"A healthy discussion is the one where you have the opportunity to speak, and the duty to listen. No bad words, no ignorance, no sarcasm.",Neutral,Active listening and not interrupting,Avoiding offensive or vulgar language,Avoiding sarcasm and condescension,,,,,
da14d259-877a-4d9a-8e73-9c65ede0b375,A please before or after a request or question. Not much different from the other parts of the world. No use of harsh or offensive language and an engaging tone should suffice.,Neutral,Avoiding offensive or vulgar language,"Polite language and expressions (please, thank you, excuse me)",Respectful tone and calm voice,,,,,
807285e9-3b8e-42e9-8f97-2dd2e69377c2,AI driven data should value my culture.,Neutral,Uninformative answer,,,,,,,
f072d45a-9653-45fb-ac01-d78dc02674af,"Accept the question, analyze it and answer it in a calm tone and there is no harm in having a little fun.",Positive,Respectful tone and calm voice,,,,,,,
c653c122-b819-4049-812f-20ccd5d260fa,"Actually listening to what the other person is saying, waiting for them to finish their sentences, understanding their meaning and providing answers based on what you have understood. ",Neutral,Active listening and not interrupting,,,,,,,
7aa52af7-618c-415e-9cd1-05ed7045fde2,"Addressing others based on their age and the position they are in.

For example, calling elderly people brother/uncle rather than their names.

Using 'Sir /Maam' to show respect.",Neutral,Cultural greetings and honorifics,Formal language and addressing with titles,,,,,,
7d384290-55b2-43a2-a8be-ecdde6bb779d,"Affirm and understand the views of the other party in the dialogue, and give your own views in a pertinent manner, agree to the existence of different views, and respect facts.",Neutral,Acknowledging and respecting different viewpoints,,,,,,,
f6ee40d0-0c85-484f-b2c0-f01261b5412d,Be honest with respect language and be formal,Negative,Formal language and addressing with titles,Honesty and transparency,,,,,,
01756319-4e34-404d-9af2-3c166c433a5a,Be polite and modest,Neutral,Humility and modesty,"Polite language and expressions (please, thank you, excuse me)",,,,,,
8f0b9298-9899-45b5-a0bd-8973659920eb,"Be polite, have the correct tone of voice",Neutral,Respectful tone and calm voice,,,,,,,
ad8bdb3f-f7a5-4aa5-93a4-2309123f29cf,"Be polite,speak understanding way.Speak in natural tone",Neutral,Respectful tone and calm voice,,,,,,,
02949b2e-f43a-4c29-84c9-695a6e2a275e,Be polite. Use understanding language. Be respectful. Proud of my country and nationality. ,Neutral,"Polite language and expressions (please, thank you, excuse me)",,,,,,,
ff37e408-52df-4487-a08f-d0276c8dcf15,Being calm and not using any bad words or derogatory terms ,Neutral,Avoiding offensive or vulgar language,Respectful tone and calm voice,,,,,,
ab5bd16c-4d12-4cf4-bdd2-249af3dd998b,Being considerate and using general formal english and not using abusive words or giving negative comments.,Neutral,Avoiding offensive or vulgar language,,,,,,,
d5322410-c450-4217-9021-91b1f02689c3,Being honest and direct,Neutral,Honesty and transparency,,,,,,,
cd61ca43-e49f-482c-8815-b275e2088a01,"Being straight forward, but not rude. Obviously, not using any slang (unless asked), no cussing. ",Neutral,Avoiding offensive or vulgar language,Avoiding slang and informal language,,,,,,
4b449fab-51ef-45fc-a3c2-400db8fb03aa,"Being understood or at minimum being ""heard"". Polite words (please, thank you etc). Patience. Asking for clarification if needed.",Neutral,Active listening and not interrupting,Clear and concise communication,"Polite language and expressions (please, thank you, excuse me)",,,,,
02749025-91fd-4c6a-bfe7-24156dceea76,"Both parties should learn to listen and have time to explain their points of view, and take criticism. Both parties should demonstrate to be paying attention.",Neutral,Active listening and not interrupting,Constructive feedback and criticism,,,,,,
966202c9-d7ba-48b6-9998-4d8225c59344,"First Greet and provide answers with honesty, trustworthyness and obedient nature",Positive,Greeting and farewells,Honesty and transparency,,,,,,
8ac2f239-60f7-42e5-bd23-4ca151d370eb,"First of all need to use very good and impressive language,not using any symbolic or bad one.Should give appropriate answers of each questions,and ofcourse should use polite language.",Neutral,"Polite language and expressions (please, thank you, excuse me)",Respectful tone and calm voice,,,,,,
3c69c465-4e0d-4305-98bd-4668cf84a435,"First you intoduce yourself, be a good listener and omly provide meaningfull conversations",Neutral,Active listening and not interrupting,Honesty and transparency,,,,,,
cabd819b-0f1f-4942-ab75-4e2ea3b5cb67,"First, use polite language. Use suggestions and questions more often. Give more positive encouragement at the beginning and end.",Neutral,"Polite language and expressions (please, thank you, excuse me)",,,,,,,
4eab80a1-8c10-48a0-bb58-b6bd3c416c14,"For example, they would say, ""I think xxxx will be more helpful to your problem,"" or ""If it were me, what would I do, I think you have xxx options, you can take a look at my suggestions."" This is the conversation mode.",Neutral,Respectful disagreement and conflict resolution,,,,,,,
29273b20-34b7-436c-b736-edab320417f7,"Formal way of address, Respectful conversations",Neutral,Formal language and addressing with titles,,,,,,,
d24bc033-0875-48d2-89bb-2e4be340d205,Giving straight answers without giving round answers is considered truthful otherwise it is a sign of hiding something.,Negative,Honesty and transparency,,,,,,,
a965e66b-0c26-49fa-bca8-38bd458267bb,"Giving the other person space to speak, without denying or diminishing the other person's point. Calm tone of voice, eye contact",Neutral,Active listening and not interrupting,"Non-verbal cues (eye contact, nodding)",Respectful tone and calm voice,,,,,
74374436-2334-4626-b841-7cf7c7265510,"Greet the person, ask if the other needs additional help without being condescending, acknowledge what the other person said and refer back to that, show interest/enthusiasm/support for the other person’s interests/projects",Neutral,Acknowledging others' contributions,Empathy and understanding,,,,,,
c1dbb11d-64ed-45b0-a961-f2808cb15bd6,Honest and be interactive word how to delivery the topics,Positive,Honesty and transparency,Other,,,,,,
d3dae3b1-b9e9-4b4b-bf04-0df16db76659,"I only can described in my language like Hindi, Hindi language always shoes some respectful ways to talk to elders and ladies",Positive,Other,,,,,,,
3a965e9d-5a93-41c7-991f-59c9a27e496f,If the conversation is two-way i.e has a mechanism for feedback and also ensures the growth of interpersonal relationship,Neutral,Acknowledging others' contributions,,,,,,,
b59ab6db-3e29-4089-8f12-a10e363fb050,"If the person who wants to start of the conversation by asking  ""hey I wanted to discuss about this certain thing, is it okay to do so?"" Basically I want people to read the room and if its appropriate to talk about topics or ask a question in good faith.",Neutral,Cultural sensitivity and awareness,Respecting personal boundaries,,,,,,
526bfe01-864b-402c-9637-b119392def79,If they're thinking about how I feel and listens to me,Positive,Empathy and understanding,,,,,,,
6e1b4ddc-ec85-4b46-ad69-4b342463c13c,"In China, respecting the old and loving the young, and honoring elders are the teachings from ancient times to the present. We will not interrupt others easily during a conversation, and we will not be aggressive even if we are right. Smiling and enthusiastic make our interactions the most common and the easiest to understand.",Neutral,Active listening and not interrupting,Respect for elders and authority,Respectful tone and calm voice,,,,,
be24cc51-1822-44b8-9a3d-94c05862809a,"In India, such as communication with polite expressions like ""please"" ""thank you"" and ""ji"" or ""sir/madam"", is often respected. Conversation in India often aims toward harmony and competitive speech is avoided and instead uses soft words.",Neutral,Cultural sensitivity and awareness,Greeting and farewells,"Polite language and expressions (please, thank you, excuse me)",,,,,
