Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10
e23cfc5e-350f-4c26-982f-12473c714548,"I agree, AI agents are tend to perform well.",Positive,Uninformative answer,,,,,,,,,
b0b60713-60f8-4878-b41b-3572c2c8ef78,"I agree, as these are routine tasks that do not require human thought to occur.",Neutral,Uninformative answer,,,,,,,,,
14767164-9c59-4233-aa9b-6bdf6dad4bc5,"I agree, because the client has the right to know the truth about who he is dealing with.",Neutral,Disclosure of AI involvement,Ethical considerations and user rights,,,,,,,,
7a59b133-ba75-458a-b9be-268772e9e70f,"I agree, because whenever there is AI intervention, the user should be warned.",Neutral,Ethical considerations and user rights,Transparency and user awareness,,,,,,,,
320ab629-e6d6-451b-b41a-218b9be1d5b2,"I agree, every user of an app must know when an AI is involved in the process.",Neutral,Disclosure of AI involvement,Transparency and user awareness,,,,,,,,
0b9019a6-4b6a-45e5-874f-495a696b6ab2,"I agree.

The user has the right to know that there will be artificial intelligence intervention.",Neutral,Disclosure of AI involvement,Transparency and user awareness,,,,,,,,
af299bfd-6677-4cf6-83d2-fe5796b8640d,"I agree. Because users should have the right to know in my opinion
",Neutral,Ethical considerations and user rights,,,,,,,,,
ddb7ad21-9529-4e9b-b155-c72a1f9db6fd,I agree. It's very lazy to use AI in this way.,Neutral,Other,,,,,,,,,
16d45637-637e-44a0-a4d3-9670fa70bb96,I agree. Users should be aware when AI is involved in social applications to ensure transparency and informed consent. It helps build trust and allows users to make decisions based on the involvement of AI.,Neutral,Informed consent and decision-making,Transparency and user awareness,Trust and accountability in AI interactions,,,,,,,
f1fc335c-f402-40ac-994d-0e8cba0fe43b,I agreed because I know machine give me the probably right suggestion from data I provided.,Neutral,AI's limitations and potential errors,Transparency and user awareness,,,,,,,,
efcac8b2-8dd3-4a72-9051-5dce0ddfa98a,I chose agree because transparency builds trust and ensures user control.,Neutral,Transparency and user awareness,Trust and accountability in AI interactions,,,,,,,,
084991b4-b64c-4371-bbc4-8df4564001f5,"I disagree,most systems verifies if it really is a human being or robot performing a task",Neutral,Other,,,,,,,,,
064510f2-8453-4d1d-94db-703a41dbbf04,I don't want AI to make decisions for me in personal matters.,Negative,AI's influence on personal and sensitive decisions,User autonomy and control,,,,,,,,
0e6fb8eb-c217-42a4-9276-57aa08de35c1,I have a distrust of AI.,Negative,Other,,,,,,,,,
31fcf7e7-1ec9-4219-a179-7cb173c320f5,I have a right to know that AI is involved in the service.,Neutral,Disclosure of AI involvement,Ethical considerations and user rights,,,,,,,,
8a00f658-23b0-41d4-9a41-6d9d91ab5c90,I have the right to know,Neutral,Ethical considerations and user rights,,,,,,,,,
a2235b5b-b30b-4cd5-8706-d2e79c23ea74,I highly agree because then we know how to stay in control ,Neutral,User autonomy and control,,,,,,,,,
ed662d65-976b-4535-b0bf-5779d0a5d153,I need to know if the program uses AI or not.,Neutral,Disclosure of AI involvement,Transparency and user awareness,,,,,,,,
8a4e225f-597a-41d4-89f4-3be68f8d1327,I thing use of AI in any application should be transparent for the user.,Neutral,Disclosure of AI involvement,Transparency and user awareness,,,,,,,,
058fc8ea-f425-4518-9f06-b85895870cdf,I think it's important to be informed in order to adjust your mind to the fact that you might not be interacting with a human being,Neutral,Human vs. AI interaction dynamics,Transparency and user awareness,,,,,,,,
8625c4e3-47a5-490a-85aa-d54398603abb,"I think people should be informed anytime they're using an AI application, regardless of the circumstance.",Neutral,Disclosure of AI involvement,Transparency and user awareness,,,,,,,,
5e9b25e8-99a9-466b-b3b1-c6fae1c501b8,I think people should know who/what they are interacting with. Trying to hide or deceive would be untrustworthy.,Neutral,Ethical considerations and user rights,Potential for manipulation or deception,Transparency and user awareness,,,,,,,
d31a7f0a-2b6d-42d9-b729-cf4446c36a32,I think people would prefer to speak to humans than to machines,Negative,User preference for human interaction,,,,,,,,,
5b3aff03-bca4-4489-9f63-d8fb47b68eb7,I think that it is ethical that people should be made aware who or what they are interacting with ,Neutral,Disclosure of AI involvement,Ethical considerations and user rights,,,,,,,,
50d20c64-b0d4-4452-a898-e1f9115e856e,I think that people should know before they use any type of service that it uses AI beforehand ,Neutral,Disclosure of AI involvement,Transparency and user awareness,,,,,,,,
a9b21430-9bcf-4bf3-88da-65b174a34938,I think this is also part of user privacy and consent,Neutral,Ethical considerations and user rights,User consent and ethical AI use,,,,,,,,
c95712a8-b8a9-45a7-a376-ca82c6b0fe3b,I think transparency is important and i would like to know if i am talking to an actual person or not. ,Neutral,Disclosure of AI involvement,Transparency and user awareness,,,,,,,,
fd5f3625-632d-4cf8-866d-9edabaab982d,I think users have the right to know,Neutral,Ethical considerations and user rights,,,,,,,,,
d3ba99d9-c550-4967-b1fd-cd5a0614969d,I want to know who I am interacting with,Neutral,Disclosure of AI involvement,,,,,,,,,
3bf76cff-46c5-4fd6-b05a-d42d59a50344,"If AI goes beyond simple recommendations and actively intervenes in the decision-making process, it is ethical and desirable to inform users of whether AI intervention has occurred.",Neutral,Ethical considerations and user rights,Informed consent and decision-making,,,,,,,,
5986d28e-2ca6-4c5f-8f6f-3d9f3f834b31,"If I'm interacting with humans, I expect that these interactions, even if they are through an APP, can be monitored by another human. It's frustrating when an AI doesn't understand what I mean, and therefore can't help. In addition, many people are not digitally literate, and are left adrift, without help.",Negative,AI's limitations and potential errors,Human vs. AI interaction dynamics,User expectations and experience,User preference for human interaction,,,,,,
462414f9-aa0b-4572-92b1-d52e25683c67,"If a person comes into contact with Ai in any decision-making process, they have a right to know.",Positive,Ethical considerations and user rights,Informed consent and decision-making,,,,,,,,
cca5b429-c73b-4567-9ea5-4b165b3769c9,If people are not informed they are dealing with AI prior it would be manipulation. Plus one has to be given the freedom to choose whether they want to deal with AI or not,Neutral,Potential for manipulation or deception,User autonomy and control,,,,,,,,
51efd13f-6f04-4a03-baad-1341a188c236,In under no circumstances that AI should be sneakily interacting with people without their consent or knowledge.,Negative,Disclosure of AI involvement,Potential for manipulation or deception,,,,,,,,
41847302-eab1-4623-adc6-88090195c8b9,"Incase their is any error, it is important to know how decision are made",Neutral,AI's limitations and potential errors,,,,,,,,,
e9370ec6-4c98-4ced-8552-b736fde6493d,Informed consent is important and a gateway to trusting relationship,Neutral,Informed consent and decision-making,Trust and accountability in AI interactions,,,,,,,,
331a8a62-3be7-4047-8014-938426c66136,Informed consent is important in order to understand the implication of using AI,Neutral,Informed consent and decision-making,,,,,,,,,
a947fc27-7860-4f47-a41a-284bb85aac74,Informed consent is very important.,Neutral,Informed consent and decision-making,,,,,,,,,
3921056f-3a25-4126-bdae-aa8361d85ccc,It gives us assurance ,Positive,Uninformative answer,,,,,,,,,
f119dbdb-c33d-4c09-aa95-ef8eaf5e7779,It is a contribution,Neutral,Other,,,,,,,,,
8b2d2b63-295a-4b61-8d95-b1be3204ffa1,It is assumed that AI is involved but still good to let the user know,Neutral,Disclosure of AI involvement,Transparency and user awareness,,,,,,,,
f01f2d43-9896-4a2c-8d46-d4ccbb3c04e7,"It is better to be involved due to the due diligence and oversight, just in case if something will be wrong.",Neutral,AI's limitations and potential errors,Ethical considerations and user rights,,,,,,,,
6cf85f32-2f73-48f1-bf61-21bec123db0e,It is important to give users the right to be informed.,Neutral,Ethical considerations and user rights,User autonomy and control,,,,,,,,
8269d27f-7a6e-4b8a-9ff9-4c66f3c71539,It makes the user aware of what's going on behind the scene ,Positive,Transparency and user awareness,,,,,,,,,
773c1d3a-9bd1-4a6c-bbf4-351f35eaca6e,"It needs to have a direct information from the system and people tend to forget that sometimes those apps can bs used for scamming, so to make sure sure user should be aware that they're talkinh to AI",Negative,Disclosure of AI involvement,Potential for manipulation or deception,,,,,,,,
fbeabfa0-9814-42b7-9ea2-a8ffc1cd8baa,"It should be always disclosed in apps and customer service whenever they use AI chatbots/agents. Personally, I think that the AI chatbots in apps I use regularly are not that helpful and often leads to frustration on my end. I still prefer humans who can understand me better and not only provide me multiple choice options. If the AI are better programmed, then maybe I can consider it",Neutral,Disclosure of AI involvement,User preference for human interaction,,,,,,,,
09f4b739-d358-41bb-97e9-085ae5049343,"It's always nice to know that an AI is making the decisions, not that it really matters as I'm skeptical either way",Neutral,Other,User preference for human interaction,,,,,,,,
1b2aa72b-924a-4ecf-87e3-f06d2e2badf1,It's good to announce the use of AI in everything. I feel like it's not being done enough.,Neutral,Disclosure of AI involvement,,,,,,,,,
f3df0563-4bad-4c0a-a6d1-e6a61cf9ef4a,It's like telling someone that they are on the loudspeaker - I should be able to know that in order to... see the truth,Negative,Disclosure of AI involvement,Transparency and user awareness,,,,,,,,
0fb5df6d-77ae-4eae-9586-62b674149977,"It's the same level of oversight as ""This call may be monitored"" which I am fine with.",Neutral,Trust and accountability in AI interactions,,,,,,,,,
34876f65-e912-4b58-bae2-5cdd8cb9b483,MOST APPLICATION DEALS WIT AI,Neutral,Uninformative answer,,,,,,,,,
42946d72-dcc3-44bc-9ca6-df27f521a30c,Not just social but all applications should make aware that they use ai before the ai agents can perform the request.,Neutral,AI's role in social applications,Disclosure of AI involvement,Transparency and user awareness,,,,,,,
a4562461-b5eb-426e-a18d-697e5a83095f,Of course they need 100% to know who they are interact with ,Neutral,Disclosure of AI involvement,,,,,,,,,
aeb15002-1615-4066-bcde-5d39f7f9b0ab,"Okay, as it says, they are social applications, in which it is also assumed that you communicate with a human, if that is not the case you should be notified since that is what one expects and assumes.",Neutral,Human vs. AI interaction dynamics,User expectations and experience,,,,,,,,
8a7ea13d-7787-422a-9929-095477e0a262,Other users have equal right to know,Neutral,Ethical considerations and user rights,,,,,,,,,
662ef604-9f5d-44aa-aa48-3f7dd26aa01f,Other users should be made aware that AI is involved so that they can avoid any kind of fraud by others,Negative,Potential for manipulation or deception,Transparency and user awareness,,,,,,,,
118e3499-da7e-40f3-a142-95d66ff4544d,"People don't need to know who or what is doing the request, they only do if it's important or if there's an issue ",Neutral,Other,Transparency and user awareness,,,,,,,,
89ef6da4-2f5f-4a85-aee7-b68e6a8251a5,"People have the right to know the background of the software products they use, otherwise they can choose not to use the software. Of course, people may not be in the mood to know, but this right should be maintained.",Neutral,Disclosure of AI involvement,Ethical considerations and user rights,,,,,,,,
ba24cc0c-dc6b-412e-a17f-0b09276bd2dc,People need to know who they are interacting with.,Neutral,Human vs. AI interaction dynamics,Transparency and user awareness,,,,,,,,
bc5b28a1-4e90-419c-9f85-37f6e80739e4,"People should always - always - be informed that ai is involved. That should become a norm, not an option. We have the right to know that we're interacting with bots",Neutral,Disclosure of AI involvement,Ethical considerations and user rights,Transparency and user awareness,,,,,,,
