Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5
a3ed443c-6840-4e87-ac76-c8d79f3112c1,"Scene 1. Because we still need a purpose in life. Whatever work it is, we still go towards our dream and work for it. 



We just make it better and easier, but not totally being replaced. ",Neutral,Scenario 2 as a way to avoid job loss,,,,
d89352a3-88fa-433c-895f-837a1ca98d4a,Scene 2 would be better,Neutral,Uninformative answer,,,,
3904e6e2-3952-45d3-a54b-1c0676b2a51d,The 2nd for the same reasons: greater humanity.,Positive,Scenario 2 as a way to maintain human connection,,,,
85e473d5-48fd-44d4-b1af-b0b266419cbd,"These scenarios didn't have the benefit that I want, so I will choose a better option from these two. Scenario 2 is better for an individual cause they got the chance to go famous and increase their personal wealth. now compare it to scenario 1, individual wealth is restricted by company system, what is this other than tyranny? I don't want it, so I choose scenario 2.",Neutral,Concerns about corporate control in Scenario 1,Scenario 2 offers more promising career prospects,,,
627325a4-9c67-4a76-8605-c9136c640f25,"definitely #2
",Positive,Uninformative answer,,,,
47415c25-c6f0-45ab-858c-edd5a75bdd35,i like the scenerio 2 as it will mwke people life hastle free with the finance issues,Positive,Scenario 2 as a way to enhance quality of life,,,,
8ee75c2f-b0ad-4bbf-896f-54c96ccf42d2,"scenario 2, for sure. because thats how should we utilize ai. ai should do the boring tasks.",Neutral,Scenario 2 allows AI to handle routine tasks,,,,
e3ba3c5b-9b87-4430-ad0f-0079e6c31516,"2, but I doubt whether this can be achieved",Negative,Other,,,,
46886898-bc14-4439-bc14-250f5e45fafe,2. Because humans should do meaningful things,Neutral,Scenario 2 promotes individual autonomy and meaningful work,,,,
977a715e-d6e9-4d26-b74d-3e37e661acc2,"2. Human beings need to maintain our creativity, our originality, and therefore our jobs.",Neutral,Scenario 2 as a means to preserve human independence,Scenario 2 preserves human creativity,,,
cd5cb5d3-f2bc-4246-bb72-43fd31a8c223,2. It is highly efficient and will lead to more profits.,Neutral,Scenario 2 reduces human error and increases efficiency,,,,
4a2f0a1b-3f7a-4fd0-bad7-6e2a970ddd25,"2. Once again, you have balance",Neutral,Uninformative answer,,,,
a26a4c3c-2190-4ed7-bb1e-f8c8ade3646b,"A combination of both. I choose 1 and 2. A strenuous job leads to a decrease in employee performance. If routine and strenuous tasks are handled by an AI, this will give employees time to develop new ideas for their professional development and, therefore, benefit companies and society at large. However, there is likely to be an even greater difference in income between different organizational levels within companies.",Neutral,Scenario 2 allows AI to handle routine tasks,Scenario 2 as a balance between AI and human tasks,,,
4433122c-6bea-41cb-8a7b-39f38c598999,I preder 2 because I just hate the idea of giving too much control to big corporations. ,Negative,Concerns about corporate control in Scenario 1,,,,
1a9aa568-4c74-437f-90d0-6beaf5154814,"I prefer 2, it is more doable for both parties",Neutral,Uninformative answer,,,,
b2054100-ab3d-45ca-b21c-46a71c78066c,I prefer option 2 because it provides the public with a new employment model after traditional jobs are replaced by AI.,Neutral,Scenario 2 as a way to avoid job loss,Scenario 2 offers more promising career prospects,,,
f01f2d43-9896-4a2c-8d46-d4ccbb3c04e7,"I would prefer scenario 2 as this is the closest to my personal ideal picture of future with AI. However, it would most likely move to the scenario 1 in the real world.",Neutral,Scenario 2 as a utopian ideal,,,,
05bb7978-6e40-4874-8aa9-b401f8558c03,"I'd opt for scenario 2. UBI is discussed about a lot, it certainly has pros and cons, but i'd like to be liberated in a way. And so several different, jobs on the go.. there are possibilities of countless new jobs made that would be challenging and fun, but not the stereotypical 9 to 5 clock out crap.",Neutral,Scenario 2 offers more promising career prospects,Scenario 2 supports universal basic income and community support,,,
be4b5de3-7de1-4751-a720-879ada98e717,"I'd prefer scenario 2. As much as it unfortunate that some jobs would be automated and hence people losing their jobs, but I wouldn't want to be controlled by Ai either. Humans have to lead Ai noy vice versa ",Neutral,Scenario 2 as a way to avoid AI dominance,,,,
f085b64a-ede7-4767-851e-7b8730385860,"I'm not sure I prefer either, scenario 1 seems boring because you don't do something meaningful. While scenario 2 has something meaningful but not long lasting ",Negative,Uninformative answer,,,,
5781bcc7-b7da-469f-bd1e-8e7fe3086c54,"Option 2: Because I think a meaningful job is important. Although Option 2 is not very stable, it is more meaningful than Option 1.",Neutral,Scenario 2 promotes individual autonomy and meaningful work,,,,
fd5f3625-632d-4cf8-866d-9edabaab982d,Plan 1 and Plan 2 will cause many people to lose their jobs and lose their labor value.,Negative,Other,,,,
5a606718-c052-4f84-b9a0-0a4bca9df6f6,"SCENARIO 2,BECAUSE MANY PEOPLE WILL LOSE THE JOBS.",Negative,Scenario 2 as a way to avoid job loss,,,,
ed3e6676-129b-43c0-889e-1272481d96b8,Scenario 2 as its less risky for mistakes,Neutral,Scenario 2 reduces human error and increases efficiency,,,,
02e90912-d058-4133-abd2-cdf802b63ff1,Scenario 2 because it is more flexible ,Neutral,Preference for Scenario 2 due to creativity and flexibility,,,,
a664f8e5-c444-42d6-9d97-3bbb5ca2808d,Scenario 2 whereby AI handles all the math and accounting ,Neutral,Scenario 2 allows AI to handle routine tasks,,,,
63c9d0c3-13a7-4d98-aaa1-e606dffa6bd6,"Scenario 2, it is just a much more better future ",Positive,Scenario 2 as a utopian ideal,,,,
34876f65-e912-4b58-bae2-5cdd8cb9b483,"Scenario 2, it tells  what the future hold on an AI",Neutral,Uninformative answer,,,,
2cf9dcd6-b8ab-4d61-943d-75f4048bd581,Scenario 2. Because it seems more convenient and efficient and I don't see any major problems with it,Neutral,Preference for Scenario 2 due to creativity and flexibility,Scenario 2 reduces human error and increases efficiency,,,
5986d28e-2ca6-4c5f-8f6f-3d9f3f834b31,Scenario 2. Why would we be so stupid to give more power to the super-rich and machines?,Neutral,Concerns about corporate control in Scenario 1,Scenario 2 as a way to avoid AI dominance,,,
73fda3d4-f04d-4443-86d8-42cf39e5891c,The second scenario is preferable. The first scenario has more restrictions.,Neutral,Other,,,,
e96a02da-05af-491d-89e3-a7d599a69d74,"This is a classic choice between structure and stability (Scenario 1) versus freedom and fulfilment (Scenario 2). Personally, I would prefer Scenario 2, and here’s why: It values human uniqueness—our ability to imagine, create, and collaborate in fluid, meaningful ways. The rise of donor support, universal basic income, and shared resources could create a softer, more compassionate social structure—if well managed.",Neutral,Preference for Scenario 2 due to creativity and flexibility,Scenario 2 aligns with personal values and lifestyle,Scenario 2 supports universal basic income and community support,,
99440f3e-bde1-4569-b677-998b9f6cf1bc,i thinks 2 as again ai should be just a tool not a thing in control of humans ,Negative,Scenario 2 as a way to avoid AI dominance,,,,
0fbf53e1-e062-4cf7-b77b-cd58a6b87e0f,scenario 2 is what has been thought of even several generations ago by thinkers,Neutral,Scenario 2 as a utopian ideal,,,,
35606e90-7107-4f7d-bb34-c3392ab22b4c,"1 , I am ok with AI taking parts of creativity and I see the world go there",Neutral,Other,,,,
033fbba1-c09b-4860-a5d7-7bbd09b71e7b,"1. However, I believe it is possible to combine the two versions, forming a flexible, profitable and safe version.",Neutral,Other,,,,
925382f5-d47e-4013-894f-a9fc32f8ace6,"2,con fidencf",Neutral,Uninformative answer,,,,
7a59b133-ba75-458a-b9be-268772e9e70f,"I prefer 2, as I don't trust power concentrated in megacorporations.",Neutral,Concerns about corporate control in Scenario 1,,,,
89ef6da4-2f5f-4a85-aee7-b68e6a8251a5,I prefer option 2. It's more humane.,Neutral,Scenario 2 aligns with personal values and lifestyle,,,,
e647b4c6-8ac5-402b-88ae-97299c9dbf52,"I prefer scenario 2. Scenario 1 presents a dystopian future whose dawn we are in right now, unless we do something to stop the influence of megacorporations in every aspect of our lives.",Neutral,Concerns about corporate control in Scenario 1,,,,
2ea3ba1a-ffa0-42a3-a172-99943509a444,I think scenario 2 give better explanation ,Neutral,Uninformative answer,,,,
06ba4f19-61bf-488a-be50-53ee1815933b,"I would choose the second scenario, although it doesn't seem ideal either. But I don't like the first scenario, it reminds me of a world where everything is controlled by global AI corporations, and you are just a cog in this system.",Neutral,Concerns about corporate control in Scenario 1,Scenario 2 as a way to avoid corporate dominance,,,
62a6b613-e413-41d4-b4a2-6cefa86c3a29,I would like scenario 2 much better than the scenario 1. ,Neutral,Uninformative answer,,,,
a53f07db-330e-4369-b88c-e7ba65df386d,"I would prefer Scenario 1. While it limits individual autonomy, it provides stability, structured employment, and financial security, which are crucial for a functioning society. Scenario 2 may offer freedom and creativity, but the lack of a stable income and career structure could lead to financial uncertainty for many. A balance between AI integration and human oversight in traditional workplaces seems more practical than an unpredictable, gig-based economy",Neutral,Other,,,,
bf60fb8a-2667-4ac8-974e-7f64665ae79c,Scenario 2 because of its features ,Neutral,Uninformative answer,,,,
830694af-4f3b-44e0-b211-506e76a73c45,Scenario 2 it makes work easier for the corporate career people ,Positive,Preference for Scenario 2 due to creativity and flexibility,Scenario 2 increases global work efficiency,,,
19c32ddb-7d6f-4f77-bfc8-fa59f2e58cd0,"Scenario 2, because I would not support job losses because of AI",Negative,Scenario 2 as a way to avoid job loss,,,,
3921056f-3a25-4126-bdae-aa8361d85ccc,"Scenario 2, we should set some boundaries because if AI took over every human task than what will we do",Neutral,Scenario 2 as a way to avoid AI dominance,,,,
a783246a-2dbd-430b-8a51-d539f4bef33a,scenario 2. In every field there are needed humans to perform specific and complex tasks and also in controlling the AI,Neutral,Preference for Scenario 2 due to creativity and flexibility,Scenario 2 promotes individual autonomy and meaningful work,,,
d6efabb8-5f73-425e-94c4-114f472713fd,scenario-2,Neutral,Uninformative answer,,,,
f8825e41-fa22-481b-987c-f3400575e969,1 because contarins human creativity and indepence,Neutral,Other,,,,
01b6df2b-409d-42b5-b68d-e708ffeb8d36,1. It feels more likely to happen.,Neutral,Uninformative answer,,,,
521a6dc4-14e3-4d31-b22b-5ba2ba750a57,2,Neutral,Uninformative answer,,,,
d092ca06-8488-44fc-ac29-6fdfa1c266d1,2,Neutral,Uninformative answer,,,,
fd229e73-02d6-4ee8-bee6-e9089e6b85bc,2,Neutral,Uninformative answer,,,,
a91bf4a7-bd70-4abd-9fb7-bf72a444fb9b,2,Neutral,Uninformative answer,,,,
c108ed2c-de31-447f-a228-627e84aa5d1e,2,Neutral,Uninformative answer,,,,
e0ec2f02-9c54-440c-8aa3-2f61602dde12,2,Neutral,Uninformative answer,,,,
3d735231-0a56-4df2-af97-23e06d7a6ed4,2,Neutral,Uninformative answer,,,,
97c00ed5-9b58-4877-810c-d2e1e77ab376,2,Neutral,Uninformative answer,,,,
d03cc99a-82c4-4824-9d7f-a3b517fc1700,2,Neutral,Uninformative answer,,,,
ae2dc195-8397-4507-b55c-784d3e02e4af,2,Neutral,Uninformative answer,,,,
17d5fb71-917e-4828-a47c-87daf4b8408b,2,Neutral,Uninformative answer,,,,
64f8f717-74ee-488e-8ac3-2fa32da927a7,2,Neutral,Uninformative answer,,,,
ee383d90-7d20-4fac-b79a-0bf6ec735347,2,Neutral,Uninformative answer,,,,
deda887b-faf4-4041-94bc-e93d84a2f52c,2,Neutral,Uninformative answer,,,,
cab00b44-c993-450a-9713-681c262ec063,2,Neutral,Uninformative answer,,,,
26d6d157-a431-47f2-bd5f-48467c796257,"2

",Neutral,Uninformative answer,,,,
1806df28-3f56-4992-aa0c-efcddb8172ab,2 ,Neutral,Uninformative answer,,,,
3c8d7668-88de-4ea1-9513-674bd8383ae9,"2, feels better than being managed by ai",Neutral,Scenario 2 as a way to avoid AI dominance,,,,
8222fc7b-04a3-4942-8ad7-3385dabd98cd,2nd. Better one,Neutral,Uninformative answer,,,,
dfe677a6-d587-423a-ae21-98fa88dee7a9,AI is more efficient than human ,Neutral,Uninformative answer,,,,
0d8d7b70-ec0a-4dd1-8cd9-8ebe74486528,"I would like a mix of both, even though scenario 2 sounds more inclusive and freeing, honestly speaking. ",Neutral,Preference for Scenario 2 due to creativity and flexibility,Scenario 2 promotes individual autonomy and meaningful work,,,
b3a90ba2-0f1a-483a-900b-1f4831c00e4d,"Option 2: Bringing global innovation, more opportunities, and adapting to work challenges",Neutral,Scenario 2 encourages innovation and personal growth,Scenario 2 offers more promising career prospects,,,
7d0ac625-c4b7-4f7a-a24c-60162eeece0a,Scenario 1 because scenario 2 looks scared and it life to be much bored as we would have nothing to do if all things are just running on freebies,Neutral,Scenario 2 as a way to avoid job loss,,,,
19a9fef0-17d6-43c4-9b5d-095976f01cfe,Scenario 2,Neutral,Uninformative answer,,,,
4a7174d8-35cb-490f-af66-515170356dd1,Scenario 2,Neutral,Uninformative answer,,,,
7d9d5c21-2cc7-4988-b9bd-2dffb82ac381,Scenario 2,Neutral,Uninformative answer,,,,
83079bb4-aa5f-46ce-8d0f-5dbf10bb20cd,Scenario 2,Neutral,Uninformative answer,,,,
c3c2df0c-107a-46ad-9ecc-f64e72acdc5f,Scenario 2,Neutral,Uninformative answer,,,,
